participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
5,DUO_CARRY,BOTTOM,0,0,0,0,13,True,6,3,10378,9450,102380,98597,2527,1255,9534,8966,542,26,551,24,2,434,4223,9756,8276,1311,168,1254,2,5,0,8339,11021,171,4,2,2,3,0,0,0,0,1,0,0,8,6,2,0,0
6,SOLO,MIDDLE,0,0,0,0,12,False,3,7,7427,7225,86152,3834,82309,8,9183,104,9070,8,0,102,32,447,18734,18304,9009,8603,691,368,1,0,0,353,1573,175,0,0,0,0,0,0,0,0,0,0,0,20,13,4,0,5
7,SOLO,TOP,0,0,0,0,12,False,3,5,9295,8200,99686,91409,176,8101,14328,11827,176,2324,0,561,16,584,14444,18843,12437,5558,847,1698,1,1,0,2249,7054,154,0,0,0,6,0,0,0,0,1,1,3,8,7,0,0,0
8,NONE,JUNGLE,0,0,0,0,12,False,4,7,7694,6950,85485,65295,17140,3049,6738,5146,1195,397,0,511,16,585,14875,21823,15565,5644,614,4639,1,0,0,572,3471,33,68,51,17,4,0,0,0,0,1,2,2,10,10,0,0,1
9,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,7,6,5353,4950,10116,3036,6492,587,5019,852,3579,587,0,86,44,468,11315,14349,9661,4316,371,259,3,0,0,131,935,16,0,0,0,0,0,0,0,0,0,0,0,41,21,1,0,2
10,DUO_CARRY,BOTTOM,0,0,0,0,12,False,2,6,8365,7275,92459,82292,10119,47,11681,10321,1313,47,0,112,4,653,7178,14126,8734,4715,677,1008,2,0,0,0,4080,155,6,6,0,4,0,0,0,0,1,1,3,8,7,0,0,1
1,SOLO,MIDDLE,0,0,0,0,16,True,7,2,13571,12825,161734,18891,96516,46326,24673,1292,17328,6052,0,124,20,1204,5610,15781,6582,9067,132,5264,1,1,0,2256,5247,217,15,13,2,9,2,0,0,0,2,1,8,31,7,7,0,3
2,SOLO,TOP,0,0,0,0,16,True,8,4,13864,11425,156360,137459,17799,1101,16184,15142,915,126,755,316,24,334,16775,18254,9470,8458,326,1137,1,3,0,6161,6161,209,27,2,25,8,2,0,0,0,2,2,5,13,10,1,0,1
3,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,16,3,8925,7325,14961,3973,10064,923,8531,1783,6081,666,0,155,27,621,9862,16273,9105,6951,216,2729,5,2,1,1076,2347,13,0,0,0,0,0,0,0,0,0,0,0,85,47,8,0,13
4,DUO_CARRY,BOTTOM,0,0,0,0,15,True,9,4,11666,9450,110018,103872,1879,4266,5416,4718,594,104,356,482,10,524,6145,13510,7698,5446,366,2490,5,2,0,10687,21098,191,2,1,1,2,0,0,0,0,1,0,0,28,11,1,0,2
