accountId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
201801244,SOLO,MIDDLE,0,0,0,0,14,False,5,5,10131,9185,107889,11342,94872,1674,10510,1326,8531,652,0,321,14,966,5446,12416,4628,7593,195,538,1,0,0,114,4750,200,6,6,0,6,0,0,0,0,1,2,3,17,8,1,0,2
27818181,NONE,JUNGLE,0,0,0,0,12,False,4,6,7692,7375,97099,49997,35897,11204,6524,3764,2449,310,0,605,18,424,20104,27693,18039,9445,209,7141,5,0,0,0,7586,8,81,43,38,3,0,0,0,0,1,0,0,16,10,1,0,4
203888604,SOLO,TOP,0,0,0,0,14,True,7,3,10869,9700,105668,104181,0,1486,14549,14499,0,50,0,162,21,856,11736,14275,6599,6916,759,1431,1,2,0,3264,7327,153,10,9,1,6,1,0,0,0,2,1,5,11,9,1,0,0
37901883,NONE,JUNGLE,0,0,0,0,14,True,12,1,10793,8975,130968,25050,92768,13149,14981,2144,12432,404,577,978,32,1300,23402,23669,17692,5887,90,12470,1,2,0,1718,15318,32,97,51,46,5,1,0,0,0,2,1,5,35,18,3,0,2
32470533,SOLO,MIDDLE,0,0,0,0,14,True,9,6,11529,9850,103806,10834,92424,548,20336,1477,18413,445,0,11,1,421,8115,15679,8995,6028,655,2514,1,1,0,1989,2832,165,1,0,1,9,0,0,0,0,1,3,3,25,10,3,0,3
31639264,DUO_CARRY,BOTTOM,0,0,0,0,14,True,10,3,12224,7750,112939,99804,12099,1034,18035,17301,733,0,1165,179,20,680,4590,11226,7766,3460,0,1881,3,1,0,4006,8073,203,1,0,1,9,2,0,0,0,2,3,4,34,10,8,0,2
201058919,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,19,5,8263,7125,19478,4341,10248,4888,7631,1141,6490,0,0,115,52,287,16590,14945,8831,5829,284,7826,5,0,0,393,779,27,2,0,2,2,0,0,0,0,1,0,0,39,25,0,0,5
40123092,DUO_CARRY,BOTTOM,0,0,0,0,16,True,8,4,13280,11525,197249,178093,17247,1908,17400,16168,819,412,1334,238,19,620,8538,16306,9591,6533,182,3970,3,2,0,6983,10412,244,11,8,3,3,0,0,0,0,1,1,2,24,9,4,0,5
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,11,2,8986,7375,12165,4447,7513,204,4530,843,3483,204,0,88,36,375,9782,13260,9248,3806,205,1658,4,0,0,924,1836,33,0,0,0,1,0,0,0,0,1,0,0,87,37,15,0,11
201056898,SOLO,MIDDLE,0,0,0,0,18,True,5,3,16690,15475,221358,7732,213360,265,31437,595,30768,73,0,6927,33,482,13964,18722,14536,3868,318,8900,1,0,0,3057,18831,247,21,18,3,14,1,0,0,0,2,2,7,46,13,4,0,5
39150994,SOLO,TOP,0,0,0,0,16,True,4,1,13298,11875,141709,137327,195,4186,13379,13237,103,38,0,96,3,1313,14802,20481,11207,8804,469,5133,1,2,0,5987,12916,200,4,0,4,8,0,0,0,0,1,1,7,31,7,5,0,3
462357,NONE,JUNGLE,0,0,0,0,15,True,9,4,11466,9325,149755,129461,2658,17635,7645,6677,0,968,0,527,15,1028,22155,30517,23899,6342,276,14415,1,0,0,1200,20326,42,113,42,71,2,0,0,0,0,1,0,0,30,6,8,0,2
200401944,SOLO,TOP,0,0,0,0,14,False,2,11,10893,19485,135311,130197,4063,1050,13109,11904,882,322,411,142,3,407,10227,25322,12012,13119,191,733,1,1,0,1101,6414,223,8,6,2,2,1,0,0,0,2,1,2,30,9,4,0,1
200963620,SOLO,MIDDLE,0,0,0,0,14,False,3,7,10127,9260,138943,12150,123985,2807,16347,1192,14720,434,0,373,26,291,6516,18511,12600,5644,266,2460,3,0,0,0,2525,211,8,2,6,2,0,0,0,0,1,0,0,40,13,5,0,3
37900113,DUO_CARRY,BOTTOM,0,0,0,0,15,False,8,2,12309,12200,185452,143400,40887,1165,22192,15315,6298,579,1276,175,25,1568,10260,15032,7553,7033,445,4013,3,0,0,1174,2530,252,14,14,0,3,0,0,0,0,1,1,3,18,10,3,0,3
201284998,NONE,JUNGLE,0,0,0,0,13,False,5,6,9245,8775,89374,65310,15189,8874,9040,7329,1613,98,0,422,13,569,24140,26976,19777,6608,590,6266,1,1,0,1727,8027,22,66,42,24,5,0,0,0,0,1,0,0,34,27,0,0,4
34358375,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,10,2,7961,7420,11476,4036,7422,17,3361,1049,2294,17,0,177,27,1073,6084,10333,6319,3810,203,1195,1,0,0,656,1074,16,0,0,0,2,0,0,0,0,1,0,0,62,29,7,0,4
226981255,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,4,9719,9200,97361,82482,14615,263,9460,5420,3776,263,0,12,1,665,5469,14354,7645,6280,428,1412,3,0,0,0,434,164,22,13,9,1,0,0,0,0,1,0,0,18,12,3,0,0
200963620,NONE,JUNGLE,0,0,0,0,14,False,4,8,9360,8575,122754,110165,3199,9389,11056,8843,1870,341,0,465,10,764,16841,29903,19892,9764,246,9527,1,0,0,0,669,24,89,59,30,2,0,0,0,0,1,0,0,21,9,3,0,2
48477088,SOLO,MIDDLE,0,0,0,0,16,False,6,5,11925,11375,152089,19461,130506,2120,20088,993,18445,648,0,1056,18,784,12404,15701,6800,8528,372,1348,1,0,0,0,1293,237,5,5,0,5,0,0,0,0,1,2,3,24,14,1,0,4
47473567,SOLO,TOP,0,0,0,0,16,False,3,6,12461,11500,185802,167605,16739,1456,14684,12472,1325,886,548,233,20,704,20023,20009,10695,8935,377,852,1,2,0,5666,5666,269,4,3,1,4,0,0,0,0,1,1,2,14,9,2,0,0
201389848,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,11,8,7900,7275,19825,4186,14380,1258,8354,1220,5875,1258,0,159,49,487,17296,19781,11059,8445,276,860,3,0,0,0,167,24,0,0,0,2,0,0,0,0,1,0,0,70,37,7,0,9
202182090,NONE,JUNGLE,0,0,0,0,15,True,4,5,13365,12575,170005,120706,31779,17519,10863,8570,2111,181,0,687,16,437,23633,31354,21691,9292,371,9882,1,4,1,4794,39023,32,98,45,53,10,0,0,0,0,1,3,3,63,25,5,0,4
48260007,SOLO,TOP,0,0,0,0,16,True,8,4,12203,13925,126393,23720,102673,0,10688,2044,8644,0,411,743,41,1054,28320,26759,14132,12052,575,7103,1,0,0,1475,1516,214,12,12,0,0,0,0,0,0,0,0,0,10,7,0,0,1
201422957,SOLO,MIDDLE,0,0,0,0,18,True,6,3,16174,14700,186898,15158,167051,4688,22956,540,21931,484,0,420,20,1132,5602,13358,7470,5597,290,1132,1,1,1,4542,8081,271,10,3,7,12,1,0,0,0,2,2,6,30,11,2,0,2
204680629,DUO_CARRY,BOTTOM,0,0,0,0,16,True,9,2,16736,14350,202269,161153,37306,3808,20520,17583,1903,1034,1280,309,12,1203,18545,16098,8537,4437,3123,6959,4,3,0,7919,26161,202,13,3,10,9,2,1,0,0,3,3,4,30,11,4,0,4
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,22,0,10855,9925,27664,12004,15660,0,7993,2401,5592,0,0,33,12,0,7473,9828,7481,1996,350,13546,5,0,0,4384,9958,16,0,0,0,0,0,0,0,0,0,0,0,78,31,11,0,6
32223226,DUO_CARRY,BOTTOM,0,0,0,0,11,False,4,3,7373,7325,83667,74906,8761,0,8505,7562,943,0,635,23,12,722,4008,8691,5157,3084,450,1612,3,0,0,516,516,171,0,0,0,2,0,0,0,0,1,1,2,11,6,3,0,0
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,5,2,4937,4960,20159,5238,14921,0,5817,1002,4815,0,0,196,13,728,3364,6559,4400,1971,187,261,1,0,0,388,388,15,1,1,0,0,0,0,0,0,0,0,0,50,25,8,0,4
202184791,SOLO,MIDDLE,0,0,0,0,11,False,4,7,6644,5960,66423,6546,59203,673,8005,268,7063,673,548,1545,19,357,5443,17219,8454,6852,1911,5878,1,0,0,0,407,112,10,10,0,1,0,0,0,0,1,0,0,17,9,3,0,1
202218980,NONE,JUNGLE,0,0,0,0,12,False,3,4,7828,7500,85323,71974,1358,11990,11905,9365,0,2539,207,775,16,376,7024,14766,12056,2319,390,5400,1,0,0,0,1689,37,61,34,27,6,1,0,0,0,2,2,3,21,6,6,0,2
43253502,SOLO,TOP,0,0,0,0,12,False,4,5,6752,6460,53779,40455,13324,0,7569,6496,1073,0,266,76,9,341,10521,14131,7697,4774,1659,687,1,0,0,262,345,112,1,1,0,3,1,0,0,0,2,1,2,19,10,0,0,2
47349887,SOLO,MIDDLE,0,0,0,0,14,True,4,1,10580,9325,118987,16220,65611,37154,17937,1437,12111,4388,0,48,15,1105,3746,10916,4482,5557,876,3285,1,2,0,6190,6190,171,2,2,0,7,0,0,0,0,1,1,7,21,10,0,0,1
33544215,SOLO,TOP,0,0,0,0,14,True,5,4,9295,8850,90511,87585,103,2823,9491,9434,56,0,1,97,7,423,12633,17941,14513,2666,762,359,1,1,0,1699,5425,161,0,0,0,4,0,0,0,0,1,0,0,17,10,0,0,2
204680629,DUO_CARRY,BOTTOM,0,0,0,0,12,True,1,1,9705,8150,91563,75315,13032,3214,7149,5183,1857,108,280,570,17,592,5807,8529,6660,1685,183,1832,2,1,0,5073,12324,169,10,7,3,5,1,0,0,0,2,1,5,12,11,1,0,4
46456863,NONE,JUNGLE,0,0,0,0,12,True,9,4,8618,7025,105027,77196,16291,11539,8328,6578,1647,102,0,759,11,567,15014,21699,18115,2819,764,6490,1,0,0,916,23305,26,72,29,43,3,0,0,0,0,1,1,2,44,21,3,0,2
34607786,DUO_SUPPORT,BOTTOM,0,0,0,0,11,True,7,3,6484,6125,10122,4990,4950,181,3106,1156,1950,0,0,125,20,615,4650,9018,5461,2929,627,907,1,1,0,1067,2265,6,1,0,1,1,0,0,0,0,1,0,0,39,19,6,0,3
201836507,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,13,5,10077,9625,61618,18823,31140,11654,10634,5875,3932,826,0,791,41,1128,57067,30766,18016,11800,949,15237,5,0,0,875,2892,67,1,1,0,3,0,0,0,0,1,1,2,75,38,5,0,7
202786468,SOLO,TOP,0,0,0,0,15,False,7,13,11655,11900,135563,19278,114393,1890,22379,4211,16993,1174,0,428,22,470,21087,35283,17961,17120,202,3961,1,0,0,858,2554,197,2,1,1,4,0,0,0,0,1,1,2,10,10,0,0,0
202343535,SOLO,MIDDLE,0,0,0,0,16,False,7,5,14858,15260,199951,16614,177045,6291,31759,1378,27389,2991,0,618,39,603,9503,17107,7602,9119,385,1096,1,0,0,3342,7180,252,18,18,0,11,3,0,0,0,2,3,4,30,16,2,0,5
34240795,DUO_CARRY,BOTTOM,0,0,0,0,14,False,11,7,11810,11885,108375,96532,10021,1820,18692,15041,2950,700,522,303,28,750,13651,22176,10376,10599,1200,4724,3,3,0,3036,5844,185,12,7,5,4,0,0,0,0,1,0,0,38,12,5,0,1
32239172,NONE,JUNGLE,0,0,0,0,14,False,6,10,10697,10225,90314,68605,12614,9094,13134,10329,2017,788,0,432,20,380,23145,34600,22236,11779,584,4420,1,0,0,631,2534,41,47,35,12,7,0,0,0,0,1,1,2,45,25,3,0,2
35653823,SOLO,TOP,0,0,0,0,17,True,13,5,13883,12485,120244,15790,104453,0,28679,1797,26882,0,0,392,19,410,26493,27535,12559,14731,244,5143,1,2,0,2119,4365,167,7,6,1,9,0,0,0,0,1,2,4,41,16,4,0,6
37900113,DUO_CARRY,BOTTOM,0,0,0,0,16,True,8,3,15371,13625,169554,156534,7568,5452,27013,25712,1216,84,1155,155,12,1074,17733,23698,10156,7992,5549,12106,4,1,1,3278,19407,205,15,4,11,6,1,0,0,0,2,1,4,47,15,8,0,5
462357,SOLO,MIDDLE,0,0,0,0,18,True,8,5,19352,17450,234609,19043,214703,863,24701,1552,22750,399,0,297,36,634,13995,22725,10845,11606,273,6312,3,5,0,15352,17821,283,5,3,2,13,2,0,0,0,2,3,6,37,13,9,0,4
48260007,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,16,9,10453,9300,21902,5780,14526,1594,7426,832,4999,1594,0,175,50,476,22260,25200,12264,12689,246,5413,9,0,0,515,854,30,1,0,1,2,0,0,0,0,1,0,0,57,27,5,0,4
200841535,NONE,JUNGLE,0,0,0,0,17,True,16,7,16552,14725,221786,204362,9509,7914,28273,24576,2453,1244,525,893,19,485,24643,25997,13890,8577,3529,9273,1,1,0,4071,19665,77,111,56,55,10,1,0,0,0,2,4,3,25,6,5,0,0
34240795,DUO_CARRY,BOTTOM,0,0,0,0,14,True,8,4,11373,8185,123103,119222,1769,2112,14116,12323,1769,24,217,2297,45,851,8322,18986,13582,5087,316,5310,4,0,0,3758,27396,144,15,10,5,5,0,0,0,0,1,2,2,37,11,6,0,1
202512340,NONE,JUNGLE,0,0,0,0,16,True,8,0,14089,13258,180232,159691,645,19895,19056,15297,645,3113,0,228,19,1721,19596,22614,16858,5396,360,5254,1,4,1,9357,11207,201,34,4,30,8,0,0,0,0,1,1,8,16,12,1,0,1
201836507,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,10,7,8263,7725,26558,4462,20128,1968,4866,717,3764,384,0,184,20,391,5976,14553,7448,6949,156,4161,7,0,0,373,3910,34,0,0,0,0,0,0,0,0,0,0,0,68,24,8,0,3
200841535,NONE,JUNGLE,0,0,0,0,14,True,9,4,11303,10325,141733,109673,22636,9424,9947,7832,1911,204,0,658,17,831,23950,24650,17391,6964,294,7763,1,2,0,2435,9275,36,95,57,38,4,0,0,0,0,1,1,2,56,29,5,0,4
462357,SOLO,MIDDLE,0,0,0,0,15,True,5,4,13911,11650,175692,25056,150636,0,18465,1913,16552,0,0,269,13,835,14102,19270,12045,6597,628,4371,1,0,1,5017,5017,247,9,5,4,8,1,1,1,0,4,2,4,22,11,2,0,2
202343535,SOLO,TOP,0,0,0,0,14,False,7,6,10021,9525,103090,92138,8556,2396,16388,14508,1164,716,0,365,19,387,24889,21914,15268,3967,2678,985,1,0,0,1769,2669,179,0,0,0,6,0,0,0,0,1,1,2,28,16,1,0,3
37900113,DUO_CARRY,BOTTOM,0,0,0,0,14,False,6,4,11101,10950,129888,127930,1629,328,11569,11510,59,0,1383,115,12,947,4942,12724,6754,5559,410,2435,2,0,0,0,0,210,3,3,0,7,1,0,0,0,2,1,5,22,14,4,0,4
48260007,SOLO,MIDDLE,0,0,0,0,15,False,13,2,9911,9685,129396,12250,116025,1119,12426,601,11825,0,0,861,14,1599,8147,10478,6271,4081,126,879,1,1,0,1294,3220,239,9,9,0,0,0,0,0,0,0,0,0,29,10,7,0,4
32239172,NONE,JUNGLE,0,0,0,0,14,False,9,6,9775,9285,113250,16402,93053,3794,15061,1921,12102,1038,628,87,0,453,12231,22737,15153,7446,138,10050,5,0,0,0,3834,28,80,60,20,6,0,0,0,0,1,2,2,23,11,7,0,3
35086891,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,8,7,5663,5550,7392,2432,4960,0,3967,631,3335,0,0,65,26,510,9323,14836,8598,5865,372,2065,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,24,4,0,4
48525486,NONE,JUNGLE,0,0,0,0,15,False,8,4,11252,10650,139030,117480,9333,12216,8910,7429,969,512,0,684,10,1233,20727,26868,14035,11956,875,6638,1,3,0,6008,21396,48,68,39,29,5,0,0,0,0,1,1,4,13,5,2,0,1
48260007,SOLO,MIDDLE,0,0,0,0,16,False,5,4,12975,11900,174657,14297,160359,0,16306,333,15973,0,0,1269,16,796,9595,14766,8473,5004,1289,1039,1,2,0,2910,2910,256,33,32,1,4,0,0,0,0,1,1,3,23,7,6,0,2
200963620,DUO_CARRY,BOTTOM,0,0,0,0,15,False,2,6,11175,11125,94433,85454,312,8666,11869,9152,312,2405,510,48,8,449,7816,17616,11021,5332,1262,4436,4,0,0,0,1009,214,1,1,0,4,0,0,0,0,1,1,2,22,10,2,0,0
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,10,6,8526,8320,51184,3398,42048,5737,9227,273,8954,0,0,94,36,607,31270,15464,12660,1223,1580,1480,4,0,0,800,800,67,0,0,0,0,0,0,0,0,0,0,0,85,43,8,0,8
47486952,SOLO,TOP,0,0,0,0,17,False,5,5,15474,14925,198458,195060,2433,964,21812,19589,2013,210,0,241,35,535,38894,27829,16862,6324,4643,7245,1,0,0,2822,2822,264,33,14,19,10,1,0,0,0,2,2,5,24,7,3,0,3
202734945,SOLO,MIDDLE,0,0,0,0,18,True,9,4,14231,12900,189156,24926,109446,54784,24408,1684,17067,5656,0,143,33,772,7201,16949,10463,6104,381,3963,1,0,0,6955,14475,266,9,8,1,6,0,0,0,0,1,2,3,29,8,1,0,5
462357,SOLO,TOP,0,0,0,0,16,True,6,8,12174,10800,157774,131168,22926,3679,15631,11750,3142,738,0,244,7,325,15426,22774,15339,7020,414,3549,1,1,0,3579,9968,229,21,3,18,3,0,0,0,0,1,0,0,17,13,2,0,2
202400326,NONE,JUNGLE,0,0,0,0,14,True,7,6,11064,9900,135531,122874,3986,8670,12022,9268,1563,1190,0,297,7,615,12064,25558,18473,6922,161,11375,1,0,0,954,18110,33,89,53,36,3,0,0,0,0,1,0,0,30,8,4,0,1
201836507,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,16,2,10886,9950,28074,8952,9875,9246,4547,1550,2937,60,0,549,22,1368,32150,17159,8748,7268,1142,9122,5,0,0,806,3470,43,0,0,0,4,0,0,0,0,1,1,3,60,29,4,0,4
202182090,DUO_CARRY,BOTTOM,0,0,0,0,16,True,11,3,14442,11500,157221,149089,1798,6333,27144,23820,1587,1736,493,3639,55,747,10852,16741,10580,5134,1027,2145,2,4,1,7693,18334,208,22,21,1,9,2,0,0,0,2,2,4,16,9,1,0,0
33743869,NONE,JUNGLE,0,0,0,0,17,True,14,2,14164,12475,134734,30777,95480,8476,17346,2977,13389,980,585,612,33,811,32162,29967,19337,9315,1315,17278,1,2,0,2071,13381,27,81,61,20,10,1,0,0,0,2,2,6,37,12,6,0,4
200963620,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,14,6,9587,8125,23816,7151,15801,863,8212,1131,6230,850,0,100,42,554,20505,16370,11766,4603,0,2627,4,0,0,1202,4459,32,0,0,0,1,0,0,0,0,1,0,0,63,25,6,0,5
200235483,SOLO,MIDDLE,0,0,0,0,18,True,6,7,15577,13750,210973,27972,182115,885,20495,3031,17013,451,0,343,12,746,20159,29774,18664,8881,2228,6773,1,1,0,7099,13449,307,2,2,0,7,0,0,0,0,1,2,2,26,15,3,0,6
202105600,SOLO,TOP,0,0,0,0,18,True,12,5,16290,15425,213045,211833,0,1212,23765,23437,0,328,0,298,41,836,50019,30284,15328,11016,3939,8329,1,1,0,3956,7154,272,34,17,17,8,1,0,0,0,2,2,5,18,13,0,0,1
44825471,DUO_CARRY,BOTTOM,0,0,0,0,16,True,9,4,14397,13200,165395,136830,27860,704,18006,14148,3823,34,1015,267,25,543,6247,13023,9078,3888,56,3736,3,3,1,5816,13362,229,14,2,12,7,0,0,0,0,1,1,4,38,11,7,0,0
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,14,5,9618,8450,38530,8639,29600,290,12656,2225,10140,290,0,318,40,1152,10853,17063,8165,8397,500,3461,3,0,0,1025,2477,21,0,0,0,0,0,0,0,0,0,0,0,71,39,5,0,10
200777648,NONE,JUNGLE,0,0,0,0,17,False,4,8,14619,13225,253139,24405,221157,7576,15679,381,14581,716,1462,330,2,904,19809,35961,23934,11726,300,19525,4,0,0,1581,11018,16,194,99,95,6,0,0,0,0,1,2,4,23,7,3,0,0
36830013,DUO_CARRY,BOTTOM,0,0,0,0,15,False,7,3,13503,11825,183416,173649,7425,2341,21988,20046,649,1291,1901,234,27,1367,11339,13805,7342,5962,501,5176,4,2,0,2744,10545,230,10,8,2,8,0,0,0,0,1,1,8,15,12,1,0,1
200572829,SOLO,TOP,0,0,0,0,17,False,4,12,13451,12678,181809,151420,29569,819,22799,14556,7423,819,0,117,21,255,34649,35854,24955,10264,634,3340,1,0,0,2231,3987,262,10,2,8,5,1,0,0,0,2,1,3,19,10,5,0,0
48525486,SOLO,MIDDLE,0,0,0,0,17,False,2,5,13498,12050,198616,184540,13306,769,12562,10718,1074,769,516,128,13,610,19716,18707,10412,7586,708,1282,1,2,0,4625,4625,274,32,4,28,4,0,0,0,0,1,1,2,32,16,3,0,2
42370548,NONE,JUNGLE,0,0,0,0,7,False,2,3,3741,3300,40538,11180,25957,3400,2555,935,1620,0,431,356,6,387,5458,10707,7873,2794,40,4694,1,0,0,0,0,7,41,27,14,0,0,0,0,0,0,0,0,21,10,1,0,3
208133702,SOLO,MIDDLE,0,0,0,0,10,False,0,4,4875,4325,45710,7465,37253,991,3597,230,3366,0,332,1527,19,473,3284,11460,5743,4978,738,4071,1,0,0,53,1678,111,6,6,0,1,0,0,0,0,1,0,0,4,5,0,0,1
44825471,DUO_CARRY,BOTTOM,0,0,0,0,8,False,0,4,4540,4000,33981,33357,624,0,4337,4253,84,0,64,0,0,349,2405,6107,4442,1209,455,362,2,0,0,0,0,90,0,0,0,2,0,0,0,0,1,0,0,4,4,1,0,0
200963620,SOLO,TOP,0,0,0,0,8,False,0,3,3664,2450,20668,10754,9723,190,4023,1809,2023,190,0,114,5,319,2726,5973,4055,1412,504,180,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,6,False,2,4,3021,2825,3808,1582,1979,246,1378,434,697,246,0,36,14,185,3198,6221,3862,2176,181,234,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,25,2,0,3
202512340,SOLO,TOP,0,0,0,0,10,True,5,0,6644,3775,45536,42323,125,3087,5825,4429,125,1270,0,117,10,920,5544,7816,5478,2337,0,1070,1,3,0,4845,4845,98,1,1,0,2,0,0,0,0,1,1,2,11,7,2,0,1
201824211,DUO,BOTTOM,0,0,0,0,9,True,5,2,7346,6500,41352,41352,0,0,5199,5199,0,0,833,12,10,343,1600,4457,3611,779,66,792,2,1,1,5657,6825,86,1,0,1,4,0,0,0,0,1,2,2,12,8,1,0,2
201584673,SOLO,MIDDLE,0,0,0,0,11,True,1,1,7993,6325,67611,13253,54357,0,8696,506,8189,0,0,725,11,585,3408,4394,1625,2679,90,352,1,3,1,4468,4468,123,7,1,6,5,0,0,0,0,1,1,4,12,6,1,0,1
202400326,NONE,JUNGLE,0,0,0,0,11,True,4,0,8502,5425,98545,87171,1788,9585,7234,5956,934,343,0,374,3,0,4760,10841,9301,1540,0,7061,1,1,0,3774,25348,27,68,23,45,6,1,0,0,0,2,1,6,10,5,0,0,2
33241999,DUO,BOTTOM,0,0,0,0,9,True,10,0,6652,5600,27532,4389,19190,3952,3773,314,3152,306,0,40,11,0,5967,7707,5316,1111,1280,1783,5,1,0,2600,2600,38,0,0,0,1,0,0,0,0,1,0,0,27,11,3,0,4
34240795,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,18,4,9602,9425,18692,5569,13009,113,7856,942,6913,0,0,111,0,595,6841,12781,10171,2586,24,162,1,0,0,1035,2037,13,0,0,0,3,1,0,0,0,2,1,2,60,28,9,0,9
36043258,DUO_CARRY,BOTTOM,0,0,0,0,14,True,8,1,14844,11700,176416,153170,20088,3157,35357,30511,3961,884,1364,293,0,698,8504,14655,12309,2346,0,5612,3,6,0,11056,17042,195,22,13,9,15,3,0,0,0,2,2,11,15,7,6,0,2
200872237,SOLO,MIDDLE,0,0,0,0,13,True,4,2,8705,8400,91662,10671,80878,113,5261,1062,4198,0,0,187,0,840,8561,14754,7781,6972,0,1994,1,0,1,1455,1455,154,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,2
32239172,NONE,JUNGLE,0,0,0,0,13,True,7,1,10119,8475,133401,20178,100007,13214,12856,877,11428,550,1680,282,0,1064,8599,20539,17293,3191,54,13487,5,2,1,3855,18846,31,96,49,47,5,0,0,0,0,1,1,4,27,11,5,0,2
45428856,SOLO,TOP,0,0,0,0,15,True,4,2,10506,8425,106957,95208,11264,484,11885,9957,1904,24,0,182,0,529,7854,11234,9286,1947,0,369,1,1,0,9406,9406,190,1,0,1,4,0,0,0,0,1,1,4,16,10,1,0,1
37901883,NONE,JUNGLE,0,0,0,0,12,False,2,7,7748,7500,85734,62099,15310,8324,8109,6420,1611,78,0,524,0,589,16246,23563,14761,8226,576,5432,1,0,0,0,3888,10,79,43,36,6,1,0,0,0,2,2,2,37,22,1,0,3
43149615,SOLO,TOP,0,0,0,0,13,False,4,4,7392,7125,88485,88485,0,0,10746,10746,0,0,0,51,0,600,16336,22575,16493,5724,358,275,1,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,26,13,5,0,3
32470533,SOLO,MIDDLE,0,0,0,0,13,False,0,3,8788,7725,95884,9720,85899,264,10844,762,10082,0,0,3025,0,795,7807,15843,9780,5751,312,3986,1,0,0,93,2977,202,7,7,0,3,0,0,0,0,1,1,2,21,11,2,0,1
50469739,DUO_CARRY,BOTTOM,0,0,0,0,12,False,5,7,7795,7075,80685,78556,2129,0,9956,8754,1202,0,160,1826,0,412,7220,15689,11051,4504,134,1451,2,0,0,146,1831,157,1,0,1,1,0,0,0,0,1,0,0,26,10,4,0,3
201058919,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,5,6,5344,5000,14790,3846,10944,0,3252,602,2650,0,0,115,0,360,11563,15682,10029,5575,78,1260,4,0,0,0,464,28,0,0,0,0,0,0,0,0,0,0,0,37,21,4,0,5
46432720,NONE,JUNGLE,0,0,0,0,18,True,14,6,14403,13575,178095,39307,123105,15681,18050,3424,14223,402,520,1165,53,953,69289,54697,33024,16823,4848,22106,1,0,0,1121,7739,74,79,39,40,2,0,0,0,0,1,1,2,64,25,2,0,4
202120134,SOLO,TOP,0,0,0,0,18,True,7,13,16443,15560,183560,20279,162972,308,32757,4627,28054,75,0,312,13,571,24894,42541,19957,18947,3636,8412,1,2,0,2218,2218,227,4,2,2,11,2,0,0,0,2,2,6,38,15,1,0,3
200545803,DUO_SUPPORT,BOTTOM,0,0,0,0,18,True,21,10,14451,14775,56552,9757,41844,4950,18999,3905,11819,3275,0,374,37,512,26464,34472,18978,11600,3892,16655,10,1,0,1683,2533,36,0,0,0,3,0,0,0,0,1,1,2,109,47,14,0,9
205985202,SOLO,MIDDLE,0,0,0,0,18,True,10,10,17987,17300,248370,21036,224088,3245,38605,2189,34877,1538,0,1474,34,791,24111,30925,16866,10567,3491,4004,1,1,0,3888,7574,290,20,18,2,9,0,0,0,0,1,2,4,38,21,4,0,2
37900113,DUO_CARRY,BOTTOM,0,0,0,0,18,True,11,5,20603,16450,325258,262832,59239,3186,60046,52517,6823,704,828,150,28,695,15980,32938,17727,10840,4370,12762,4,3,1,9429,11590,336,21,11,10,13,1,0,0,0,2,3,7,38,14,5,0,4
